id,ts,market_id,market_title,mode,side,contracts,entry_price_cents,trade_amount_dollars,confidence_score,model_prob,implied_prob,btc_price_at_entry,strike,seconds_left_at_entry,fill_confirmed,exit_price_cents,exit_reason,outcome,pnl_dollars,profit_percent,order_id,asset,raw_p_yes,entry_signals,calibrated_p_yes,signal_name,strategy_variant,strategy_version,brain
2888,2026-06-23T20:57:53Z,KXSOL15M-26JUN231700-00,KXSOL15M-26JUN231700-00,paper,no,82,29,23.78,50,0.5,0.29,68.89,68.8977,126,1,100,expiry,win,57.03,244.83,paper_1782248273451,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 0.00011175989909677418}",,,strategy1,,s1
2887,2026-06-23T20:57:42Z,KXXRP15M-26JUN231700-00,KXXRP15M-26JUN231700-00,paper,no,63,38,23.94,50,0.5,0.38,1.10285,1.103,137,1,100,expiry,win,38.02,163.16,paper_1782248262932,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 4.533091568439118e-05}",,,strategy1,,s1
2886,2026-06-23T18:48:37Z,KXETH15M-26JUN231500-00,KXETH15M-26JUN231500-00,paper,no,82,29,23.78,52,0.5241166644892205,0.29,1647.91,1648.88,683,1,0,expiry,loss,-24.97,-100.0,paper_1782240517185,ETH,0.47588333551077955,"{""win_prob"": 0.5241166644892205, ""ev"": 0.18588333551077957, ""abs_pct"": 0.0005882781039251051}",,,strategy1,,s1
2885,2026-06-23T18:11:00Z,KXETH15M-26JUN231415-15,KXETH15M-26JUN231415-15,paper,no,64,37,23.68,50,0.5,0.37,1654.795,1654.99,239,1,0,expiry,loss,-24.73,-100.0,paper_1782238260920,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 0.00011782548535032619}",,,strategy1,,s1
2884,2026-06-23T18:10:16Z,KXSOL15M-26JUN231415-15,KXSOL15M-26JUN231415-15,paper,no,63,38,23.94,50,0.5,0.38,68.675,68.6992,283,1,0,expiry,loss,-24.98,-100.0,paper_1782238216681,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.0003522602883295227}",,,strategy1,,s1
2883,2026-06-23T17:11:24Z,KXETH15M-26JUN231315-15,KXETH15M-26JUN231315-15,paper,no,58,41,23.78,50,0.5,0.41,1657.915,1658.16,215,1,100,expiry,win,33.23,143.9,paper_1782234684684,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.00014775413711591055}",,,strategy1,,s1
2882,2026-06-23T15:42:18Z,KXSOL15M-26JUN231145-45,KXSOL15M-26JUN231145-45,paper,no,57,42,23.94,50,0.5,0.42,68.585,68.5857,162,1,0,expiry,loss,-24.92,-100.0,paper_1782229338061,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 1.020620916618226e-05}",,,strategy1,,s1
2881,2026-06-23T13:12:53Z,KXXRP15M-26JUN230915-15,KXXRP15M-26JUN230915-15,paper,no,88,27,23.76,50,0.5,0.27,1.09965,1.0997,126,1,0,expiry,loss,-24.98,-100.0,paper_1782220373558,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.22999999999999998, ""abs_pct"": 4.546694553049329e-05}",,,strategy1,,s1
2880,2026-06-23T12:38:13Z,KXSOL15M-26JUN230845-45,KXSOL15M-26JUN230845-45,paper,no,57,42,23.94,50,0.5,0.42,69.085,69.0967,407,1,100,expiry,win,32.08,138.1,paper_1782218293152,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00016932791291052548}",,,strategy1,,s1
2879,2026-06-23T12:18:11Z,KXETH15M-26JUN230830-30,KXETH15M-26JUN230830-30,paper,no,59,40,23.6,50,0.5,0.4,1655.74,1656.22,708,1,0,expiry,loss,-24.6,-100.0,paper_1782217091608,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.0002898165702624157}",,,strategy1,,s1
2878,2026-06-23T00:53:44Z,KXSOL15M-26JUN222100-00,KXSOL15M-26JUN222100-00,paper,no,66,36,23.76,51,0.5181976468554186,0.36,71.705,71.7455,375,1,0,expiry,loss,-24.83,-100.0,paper_1782176024375,SOL,0.4818023531445814,"{""win_prob"": 0.5181976468554186, ""ev"": 0.12180235314458143, ""abs_pct"": 0.0005644953342022655}",,,strategy1,,s1
2877,2026-06-22T23:23:14Z,KXETH15M-26JUN221930-30,KXETH15M-26JUN221930-30,paper,no,58,41,23.78,50,0.5,0.41,1722.325,1723.17,405,1,0,expiry,loss,-24.77,-100.0,paper_1782170594415,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.0004903752966915785}",,,strategy1,,s1
2876,2026-06-22T22:36:37Z,KXSOL15M-26JUN221845-45,KXSOL15M-26JUN221845-45,paper,no,59,40,23.6,50,0.5,0.4,71.755,71.7873,502,1,100,expiry,win,34.4,150.0,paper_1782167797993,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.0004499403097763314}",,,strategy1,,s1
2875,2026-06-22T22:09:19Z,KXETH15M-26JUN221815-15,KXETH15M-26JUN221815-15,paper,no,112,21,23.52,50,0.5,0.21,1731.005,1731.04,340,1,0,expiry,loss,-24.83,-100.0,paper_1782166159494,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.29000000000000004, ""abs_pct"": 2.0219059062675897e-05}",,,strategy1,,s1
2874,2026-06-22T22:09:08Z,KXSOL15M-26JUN221815-15,KXSOL15M-26JUN221815-15,paper,no,63,38,23.94,50,0.5,0.38,72.63,72.6362,351,1,0,expiry,loss,-24.98,-100.0,paper_1782166148583,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 8.53568881632969e-05}",,,strategy1,,s1
2873,2026-06-22T21:11:05Z,KXETH15M-26JUN221715-15,KXETH15M-26JUN221715-15,paper,no,57,42,23.94,50,0.5,0.42,1732.375,1732.7,234,1,0,expiry,loss,-24.92,-100.0,paper_1782162665740,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.0001875685346569201}",,,strategy1,,s1
2872,2026-06-22T19:50:58Z,KXETH15M-26JUN221600-00,KXETH15M-26JUN221600-00,paper,no,55,43,23.65,50,0.5,0.43,1731.97,1732.06,541,1,0,expiry,loss,-24.6,-100.0,paper_1782157858614,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 5.196124845554897e-05}",,,strategy1,,s1
2871,2026-06-22T19:03:33Z,KXETH15M-26JUN221515-15,KXETH15M-26JUN221515-15,paper,no,55,43,23.65,50,0.5,0.43,1732.255,1732.44,686,1,0,expiry,loss,-24.6,-100.0,paper_1782155013730,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.00010678580499177196}",,,strategy1,,s1
2870,2026-06-22T17:33:16Z,KXXRP15M-26JUN221345-45,KXXRP15M-26JUN221345-45,paper,no,55,43,23.65,50,0.5,0.43,1.13305,1.1331,703,1,0,expiry,loss,-24.6,-100.0,paper_1782149596826,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 4.412673197432311e-05}",,,strategy1,,s1
2869,2026-06-22T17:12:48Z,KXETH15M-26JUN221315-15,KXETH15M-26JUN221315-15,paper,no,72,33,23.76,50,0.5,0.33,1738.92,1739.05,132,1,0,expiry,loss,-24.88,-100.0,paper_1782148368120,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.16999999999999998, ""abs_pct"": 7.475345734733433e-05}",,,strategy1,,s1
2868,2026-06-22T16:27:55Z,KXSOL15M-26JUN221230-30,KXSOL15M-26JUN221230-30,paper,no,59,40,23.6,50,0.5,0.4,72.655,72.6687,124,1,0,expiry,loss,-24.6,-100.0,paper_1782145675386,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.00018852683479957734}",,,strategy1,,s1
2867,2026-06-22T16:10:39Z,KXXRP15M-26JUN221215-15,KXXRP15M-26JUN221215-15,paper,no,57,42,23.94,50,0.5,0.42,1.13875,1.1388,260,1,100,expiry,win,32.08,138.1,paper_1782144639501,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 4.3905865823766694e-05}",,,strategy1,,s1
2866,2026-06-22T15:40:17Z,KXETH15M-26JUN221145-45,KXETH15M-26JUN221145-45,paper,no,66,36,23.76,50,0.5,0.36,1751.425,1751.63,282,1,0,expiry,loss,-24.83,-100.0,paper_1782142817899,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.14, ""abs_pct"": 0.00011703384847265382}",,,strategy1,,s1
2865,2026-06-22T15:09:09Z,KXSOL15M-26JUN221115-15,KXSOL15M-26JUN221115-15,paper,no,63,38,23.94,50,0.5,0.38,73.365,73.3687,350,1,0,expiry,loss,-24.98,-100.0,paper_1782140949917,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 5.043022433284412e-05}",,,strategy1,,s1
2864,2026-06-22T15:08:46Z,KXETH15M-26JUN221115-15,KXETH15M-26JUN221115-15,paper,no,59,40,23.6,50,0.5,0.4,1752.68,1752.72,374,1,0,expiry,loss,-24.6,-100.0,paper_1782140926211,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 2.2821671459196916e-05}",,,strategy1,,s1
2863,2026-06-22T14:34:12Z,KXETH15M-26JUN221045-45,KXETH15M-26JUN221045-45,paper,no,63,38,23.94,50,0.5,0.38,1754.09,1754.21,647,1,100,expiry,win,38.02,163.16,paper_1782138852891,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 6.840686120824658e-05}",,,strategy1,,s1
2862,2026-06-22T13:10:23Z,KXETH15M-26JUN220915-15,KXETH15M-26JUN220915-15,paper,no,58,41,23.78,50,0.5,0.41,1761.89,1762.42,276,1,0,expiry,loss,-24.77,-100.0,paper_1782133823467,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.00030072286969052366}",,,strategy1,,s1
2861,2026-06-22T12:58:15Z,KXETH15M-26JUN220900-00,KXETH15M-26JUN220900-00,paper,no,107,22,23.54,56,0.5615677617781302,0.22,1761.415,1762.45,104,1,100,expiry,win,82.17,354.55,paper_1782133095798,ETH,0.43843223822186983,"{""win_prob"": 0.5615677617781302, ""ev"": 0.21843223822186983, ""abs_pct"": 0.0005872507021476251}",,,strategy1,,s1
2860,2026-06-22T11:05:14Z,KXETH15M-26JUN220715-15,KXETH15M-26JUN220715-15,paper,no,98,24,23.52,50,0.5,0.24,1747.315,1747.57,586,1,0,expiry,loss,-24.78,-100.0,paper_1782126314097,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.26, ""abs_pct"": 0.00014591690175494074}",,,strategy1,,s1
2859,2026-06-22T11:05:03Z,KXSOL15M-26JUN220715-15,KXSOL15M-26JUN220715-15,paper,no,57,42,23.94,50,0.5,0.42,73.72,73.7222,596,1,0,expiry,loss,-24.92,-100.0,paper_1782126303549,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 2.98417572997276e-05}",,,strategy1,,s1
2858,2026-06-21T23:58:26Z,KXETH15M-26JUN212000-00,KXETH15M-26JUN212000-00,paper,no,85,28,23.8,50,0.5,0.28,1703.705,1704.42,93,1,0,expiry,loss,-25.0,-100.0,paper_1782086306557,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.21999999999999997, ""abs_pct"": 0.00041949754168582007}",,,strategy1,,s1
2857,2026-06-21T23:19:27Z,KXETH15M-26JUN211930-30,KXETH15M-26JUN211930-30,paper,no,57,42,23.94,50,0.5,0.42,1710.03,1710.25,632,1,0,expiry,loss,-24.92,-100.0,paper_1782083967535,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00012863616430348036}",,,strategy1,,s1
2856,2026-06-21T22:28:16Z,KXXRP15M-26JUN211830-30,KXXRP15M-26JUN211830-30,paper,no,63,38,23.94,50,0.5,0.38,1.13165,1.1318,103,1,100,expiry,win,38.02,163.16,paper_1782080896751,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 0.00013253224951393573}",,,strategy1,,s1
2855,2026-06-21T20:06:07Z,KXETH15M-26JUN211615-15,KXETH15M-26JUN211615-15,paper,no,70,34,23.8,50,0.5,0.34,1732.24,1732.51,533,1,100,expiry,win,45.1,194.12,paper_1782072367224,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.15999999999999998, ""abs_pct"": 0.00015584325631597037}",,,strategy1,,s1
2854,2026-06-21T17:25:21Z,KXSOL15M-26JUN211330-30,KXSOL15M-26JUN211330-30,paper,yes,66,36,23.76,51,0.5194585588383545,0.36,74.48,74.4413,278,1,0,expiry,loss,-24.83,-100.0,paper_1782062721417,SOL,0.5194585588383545,"{""win_prob"": 0.5194585588383545, ""ev"": 0.15945855883835447, ""abs_pct"": 0.0005198727050710523}",,,strategy1,,s1
2852,2026-06-21T16:20:32Z,KXETH15M-26JUN211230-30,KXETH15M-26JUN211230-30,paper,no,58,41,23.78,50,0.5,0.41,1725.215,1725.22,568,1,0,expiry,loss,-24.77,-100.0,paper_1782058832004,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 2.898181101603934e-06}",,,strategy1,,s1
2853,2026-06-21T16:20:32Z,KXSOL15M-26JUN211230-30,KXSOL15M-26JUN211230-30,paper,no,76,31,23.56,50,0.5,0.31,73.785,73.809,567,1,0,expiry,loss,-24.7,-100.0,paper_1782058832605,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.19, ""abs_pct"": 0.0003251635979352235}",,,strategy1,,s1
2851,2026-06-21T14:24:04Z,KXETH15M-26JUN211030-30,KXETH15M-26JUN211030-30,paper,no,61,39,23.79,50,0.5,0.39,1720.93,1721.48,355,1,100,expiry,win,36.19,156.41,paper_1782051844627,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 0.00031949252968373405}",,,strategy1,,s1
2850,2026-06-21T12:41:53Z,KXETH15M-26JUN210845-45,KXETH15M-26JUN210845-45,paper,no,66,36,23.76,50,0.5,0.36,1718.375,1718.45,186,1,0,expiry,loss,-24.83,-100.0,paper_1782045713813,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.14, ""abs_pct"": 4.3643981494978304e-05}",,,strategy1,,s1
2849,2026-06-21T12:37:19Z,KXSOL15M-26JUN210845-45,KXSOL15M-26JUN210845-45,paper,no,55,43,23.65,50,0.5,0.43,72.99,73.0253,461,1,0,expiry,loss,-24.6,-100.0,paper_1782045439056,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.000483394111356017}",,,strategy1,,s1
2848,2026-06-21T12:27:10Z,KXSOL15M-26JUN210830-30,KXSOL15M-26JUN210830-30,paper,no,68,35,23.8,50,0.5,0.35,73.05,73.0682,169,1,100,expiry,win,43.11,185.71,paper_1782044830667,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 0.0002490823641475679}",,,strategy1,,s1
2847,2026-06-21T12:04:38Z,KXETH15M-26JUN210815-15,KXETH15M-26JUN210815-15,paper,no,61,39,23.79,50,0.5,0.39,1722.64,1723.04,622,1,100,expiry,win,36.19,156.41,paper_1782043478241,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 0.0002321478317391724}",,,strategy1,,s1
2846,2026-06-21T11:11:56Z,KXSOL15M-26JUN210715-15,KXSOL15M-26JUN210715-15,paper,no,55,43,23.65,50,0.5,0.43,73.845,73.8498,184,1,100,expiry,win,30.4,132.56,paper_1782040316053,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0002681117619818008}",,,strategy1,,s1
2845,2026-06-21T11:11:01Z,KXXRP15M-26JUN210715-15,KXXRP15M-26JUN210715-15,paper,no,70,34,23.8,50,0.5,0.34,1.14725,1.1473,238,1,0,expiry,loss,-24.9,-100.0,paper_1782040261641,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.15999999999999998, ""abs_pct"": 4.3580580493230605e-05}",,,strategy1,,s1
2844,2026-06-21T11:08:26Z,KXETH15M-26JUN210715-15,KXETH15M-26JUN210715-15,paper,no,55,43,23.65,50,0.5,0.43,1729.405,1729.54,394,1,0,expiry,loss,-24.6,-100.0,paper_1782040106095,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 7.80554367057084e-05}",,,strategy1,,s1
2843,2026-06-21T01:34:11Z,KXETH15M-26JUN202145-45,KXETH15M-26JUN202145-45,paper,no,63,38,23.94,50,0.5,0.38,1732.925,1733.08,648,1,0,expiry,loss,-24.98,-100.0,paper_1782005651508,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 8.943614836012921e-05}",,,strategy1,,s1
2842,2026-06-21T01:33:06Z,KXXRP15M-26JUN202145-45,KXXRP15M-26JUN202145-45,paper,no,66,36,23.76,50,0.5,0.36,1.14615,1.1463,713,1,0,expiry,loss,-24.83,-100.0,paper_1782005586324,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.14, ""abs_pct"": 0.00013085579691188564}",,,strategy1,,s1
2841,2026-06-21T01:18:24Z,KXETH15M-26JUN202130-30,KXETH15M-26JUN202130-30,paper,no,55,43,23.65,50,0.5,0.43,1733.55,1733.71,695,1,100,expiry,win,30.4,132.56,paper_1782004704892,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 9.228763749420713e-05}",,,strategy1,,s1
2840,2026-06-21T00:50:07Z,KXXRP15M-26JUN202100-00,KXXRP15M-26JUN202100-00,paper,no,82,29,23.78,50,0.5,0.29,1.14745,1.1478,592,1,0,expiry,loss,-24.97,-100.0,paper_1782003007958,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.21000000000000002, ""abs_pct"": 0.0003049311726780366}",,,strategy1,,s1
2839,2026-06-21T00:22:59Z,KXETH15M-26JUN202030-30,KXETH15M-26JUN202030-30,paper,no,64,37,23.68,50,0.5,0.37,1735.895,1736.62,420,1,100,expiry,win,39.27,170.27,paper_1782001379667,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.13, ""abs_pct"": 0.00041747762895734766}",,,strategy1,,s1
2838,2026-06-20T23:38:26Z,KXSOL15M-26JUN201945-45,KXSOL15M-26JUN201945-45,paper,no,91,26,23.66,50,0.5,0.26,73.21,73.2453,393,1,0,expiry,loss,-24.89,-100.0,paper_1781998706837,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.24, ""abs_pct"": 0.00048194218605161765}",,,strategy1,,s1
2837,2026-06-20T23:34:35Z,KXETH15M-26JUN201945-45,KXETH15M-26JUN201945-45,paper,no,61,39,23.79,50,0.5,0.39,1738.8,1739.22,624,1,0,expiry,loss,-24.81,-100.0,paper_1781998475753,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 0.0002414875633905272}",,,strategy1,,s1
2836,2026-06-20T23:26:29Z,KXSOL15M-26JUN201930-30,KXSOL15M-26JUN201930-30,paper,no,76,31,23.56,50,0.5,0.31,73.405,73.4142,210,1,100,expiry,win,51.3,222.58,paper_1781997989752,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.19, ""abs_pct"": 0.00012531635569130726}",,,strategy1,,s1
2835,2026-06-20T19:25:30Z,KXETH15M-26JUN201530-30,KXETH15M-26JUN201530-30,paper,no,70,34,23.8,55,0.5542717231787956,0.34,1724.035,1725.47,269,1,100,expiry,win,45.1,194.12,paper_1781983530682,ETH,0.4457282768212044,"{""win_prob"": 0.5542717231787956, ""ev"": 0.10572827682120439, ""abs_pct"": 0.0008316574614452558}",,,strategy1,,s1
2834,2026-06-20T19:03:32Z,KXETH15M-26JUN201515-15,KXETH15M-26JUN201515-15,paper,no,55,43,23.65,50,0.5,0.43,1724.305,1724.75,687,1,0,expiry,loss,-24.6,-100.0,paper_1781982212668,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 0.0002580084070154726}",,,strategy1,,s1
2833,2026-06-20T19:03:22Z,KXXRP15M-26JUN201515-15,KXXRP15M-26JUN201515-15,paper,no,61,39,23.79,50,0.5,0.39,1.14085,1.1411,697,1,0,expiry,loss,-24.81,-100.0,paper_1781982202316,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 8.763473841029619e-05}",,,strategy1,,s1
2832,2026-06-20T16:48:11Z,KXETH15M-26JUN201300-00,KXETH15M-26JUN201300-00,paper,no,59,40,23.6,50,0.5,0.4,1730.41,1730.97,708,1,0,expiry,loss,-24.6,-100.0,paper_1781974091631,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.00032351802746433816}",,,strategy1,,s1
2831,2026-06-20T16:39:30Z,KXETH15M-26JUN201245-45,KXETH15M-26JUN201245-45,paper,no,59,40,23.6,50,0.5,0.4,1732.01,1732.12,329,1,100,expiry,win,34.4,150.0,paper_1781973570603,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 6.350599265634019e-05}",,,strategy1,,s1
2830,2026-06-20T16:38:03Z,KXSOL15M-26JUN201245-45,KXSOL15M-26JUN201245-45,paper,no,59,40,23.6,52,0.5269017504789396,0.4,71.375,71.4378,417,1,0,expiry,loss,-24.6,-100.0,paper_1781973483124,SOL,0.4730982495210604,"{""win_prob"": 0.5269017504789396, ""ev"": 0.07309824952106037, ""abs_pct"": 0.0008790864220342137}",,,strategy1,,s1
2829,2026-06-20T13:49:14Z,KXETH15M-26JUN201000-00,KXETH15M-26JUN201000-00,paper,no,63,38,23.94,50,0.5,0.38,1716.685,1716.8,645,1,0,expiry,loss,-24.98,-100.0,paper_1781963354429,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 6.698508853681797e-05}",,,strategy1,,s1
2828,2026-06-20T13:18:14Z,KXSOL15M-26JUN200930-30,KXSOL15M-26JUN200930-30,paper,no,61,39,23.79,50,0.5,0.39,71.435,71.4395,705,1,100,expiry,win,36.19,156.41,paper_1781961494304,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.10999999999999999, ""abs_pct"": 6.299036247444433e-05}",,,strategy1,,s1
2827,2026-06-20T13:18:13Z,KXETH15M-26JUN200930-30,KXETH15M-26JUN200930-30,paper,no,55,43,23.65,50,0.5,0.43,1723.105,1723.18,706,1,100,expiry,win,30.4,132.56,paper_1781961493579,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.07, ""abs_pct"": 4.352418203556533e-05}",,,strategy1,,s1
2826,2026-06-20T01:28:23Z,KXSOL15M-26JUN192130-30,KXSOL15M-26JUN192130-30,paper,no,59,40,23.6,50,0.5,0.4,69.505,69.5182,96,1,0,expiry,loss,-24.6,-100.0,paper_1781918903316,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 0.00018987833401897143}",,,strategy1,,s1
2825,2026-06-20T01:06:07Z,KXSOL15M-26JUN192115-15,KXSOL15M-26JUN192115-15,paper,no,57,42,23.94,50,0.5,0.42,69.585,69.6062,532,1,100,expiry,win,32.08,138.1,paper_1781917567396,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.08000000000000002, ""abs_pct"": 0.00030457056986313627}",,,strategy1,,s1
2824,2026-06-19T21:50:28Z,KXSOL15M-26JUN191800-00,KXSOL15M-26JUN191800-00,paper,no,79,30,23.7,50,0.5,0.3,68.89,68.9058,571,1,0,expiry,loss,-24.87,-100.0,paper_1781905828261,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.2, ""abs_pct"": 0.00022929854961409204}",,,strategy1,,s1
2823,2026-06-19T21:48:59Z,KXETH15M-26JUN191800-00,KXETH15M-26JUN191800-00,paper,no,68,35,23.8,50,0.5,0.35,1701.65,1701.68,660,1,0,expiry,loss,-24.89,-100.0,paper_1781905739694,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.15000000000000002, ""abs_pct"": 1.7629636594408298e-05}",,,strategy1,,s1
2822,2026-06-19T20:38:13Z,KXSOL15M-26JUN191645-45,KXSOL15M-26JUN191645-45,paper,no,59,40,23.6,52,0.5212457195105104,0.4,68.82,68.8672,406,1,0,expiry,loss,-24.6,-100.0,paper_1781901493732,SOL,0.47875428048948965,"{""win_prob"": 0.5212457195105104, ""ev"": 0.07875428048948963, ""abs_pct"": 0.000685377073556115}",,,strategy1,,s1
2821,2026-06-19T19:58:22Z,KXETH15M-26JUN191600-00,KXETH15M-26JUN191600-00,paper,no,91,26,23.66,50,0.5,0.26,1699.255,1699.15,98,1,0,expiry,loss,-24.89,-100.0,paper_1781899102094,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.24, ""abs_pct"": 6.179560368420575e-05}",,,strategy1,,s1
2820,2026-06-19T19:38:29Z,KXETH15M-26JUN191545-45,KXETH15M-26JUN191545-45,paper,no,59,40,23.6,50,0.5,0.4,1698.395,1698.51,391,1,0,expiry,loss,-24.6,-100.0,paper_1781897909035,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09999999999999998, ""abs_pct"": 6.77064014930787e-05}",,,strategy1,,s1
2819,2026-06-19T18:22:32Z,KXXRP15M-26JUN191430-30,KXXRP15M-26JUN191430-30,paper,no,74,32,23.68,50,0.5,0.32,1.13245,1.1327,447,1,100,expiry,win,49.19,212.5,paper_1781893352812,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.18, ""abs_pct"": 0.0002207115741150203}",,,strategy1,,s1
2818,2026-06-19T17:27:40Z,KXXRP15M-26JUN191330-30,KXXRP15M-26JUN191330-30,paper,no,66,36,23.76,50,0.5,0.36,1.13065,1.131,139,1,0,expiry,loss,-24.83,-100.0,paper_1781890060677,XRP,0.5,"{""win_prob"": 0.5, ""ev"": 0.14, ""abs_pct"": 0.0003094606542883046}",,,strategy1,,s1
2817,2026-06-19T17:11:45Z,KXETH15M-26JUN191315-15,KXETH15M-26JUN191315-15,paper,no,58,41,23.78,50,0.5,0.41,1695.335,1695.51,194,1,100,expiry,win,33.23,143.9,paper_1781889105276,ETH,0.5,"{""win_prob"": 0.5, ""ev"": 0.09000000000000002, ""abs_pct"": 0.0001032137822837698}",,,strategy1,,s1
2816,2026-06-19T12:40:11Z,KXETH15M-26JUN190845-45,KXETH15M-26JUN190845-45,paper,no,95,25,23.75,53,0.5330663405383356,0.25,1686.995,1687.88,288,1,100,expiry,win,70.0,300.0,paper_1781872811683,ETH,0.46693365946166443,"{""win_prob"": 0.5330663405383356, ""ev"": 0.21693365946166443, ""abs_pct"": 0.0005243263739129667}",,,strategy1,,s1
2815,2026-06-19T12:39:16Z,KXSOL15M-26JUN190845-45,KXSOL15M-26JUN190845-45,paper,no,63,38,23.94,50,0.5,0.38,68.19,68.1923,343,1,0,expiry,loss,-24.98,-100.0,paper_1781872756477,SOL,0.5,"{""win_prob"": 0.5, ""ev"": 0.12, ""abs_pct"": 3.37281481927622e-05}",,,strategy1,,s1
